0	4403	1	1	1
1	429	1	1	1
1	893	1	1	1
1	1249	1	1	1
1	2219	1	1	1
1	2341	1	1	1
1	2571	1	1	1
1	2618	1	1	1
1	2639	1	1	1
1	2937	1	1	1
1	3581	1	1	1
1	4161	1	1	1
1	4215	1	1	1
1	4284	1	1	1
1	4386	1	1	1
1	4434	1	1	1
1	4602	1	1	1
2	509	1	1	1
2	893	1	1	1
2	1058	1	1	1
2	1249	1	1	1
2	1299	1	1	1
2	1446	1	1	1
2	1749	1	1	1
2	1830	1	1	1
2	1867	1	1	1
2	2376	1	1	1
2	2421	1	1	1
2	3715	1	1	1
2	3870	1	1	1
2	4386	1	1	1
2	4434	1	1	1
2	4524	1	1	1
2	4597	1	1	1
4	2277	1	1	1
7	1249	1	1	1
8	814	1	1	1
8	893	1	1	1
8	1249	1	1	1
8	1446	1	1	1
8	1567	1	1	1
8	1919	1	1	1
8	2930	1	1	1
8	3460	1	1	1
8	4259	1	1	1
8	4386	1	1	1
8	4434	1	1	1
8	4597	1	1	1
8	4679	1	1	1
8	4886	1	1	1
12	1422	1	1	1
17	4220	1	1	1
18	3418	1	1	1
21	93	1	1	1
21	193	1	1	1
21	893	1	1	1
21	983	1	1	1
21	1159	1	1	1
21	1446	1	1	1
21	1775	1	1	1
21	1899	1	1	1
21	2486	1	1	1
21	3593	1	1	1
21	3981	1	1	1
21	4386	1	1	1
21	4430	1	1	1
21	4434	1	1	1
21	4597	1	1	1
21	4678	1	1	1
21	4848	1	1	1
23	4200	1	1	1
26	3885	1	1	1
27	1168	1	1	1
27	2520	1	1	1
27	3205	1	1	1
28	1385	1	1	1
28	1446	1	1	1
28	3451	1	1	1
28	3581	1	1	1
28	3593	1	1	1
28	4117	1	1	1
28	4430	1	1	1
29	150	1	1	1
30	472	1	1	1
30	566	1	1	1
30	1130	1	1	1
30	1504	1	1	1
30	1513	1	1	1
30	2210	1	1	1
30	3322	1	1	1
30	3922	1	1	1
31	2184	1	1	1
31	3353	1	1	1
31	4619	1	1	1
35	2716	1	1	1
36	935	1	1	1
36	3688	1	1	1
38	918	1	1	1
38	1138	1	1	1
38	1236	1	1	1
38	1701	1	1	1
38	2609	1	1	1
38	2639	1	1	1
38	2768	1	1	1
38	3029	1	1	1
38	3259	1	1	1
38	3284	1	1	1
38	3764	1	1	1
38	4090	1	1	1
40	3081	1	1	1
40	4630	1	1	1
42	9	1	1	1
42	279	1	1	1
42	1504	1	1	1
42	2042	1	1	1
42	4918	1	1	1
47	823	1	1	1
47	1086	1	1	1
47	1141	1	1	1
47	1729	1	1	1
47	1832	1	1	1
47	2091	1	1	1
47	2670	1	1	1
47	2913	1	1	1
47	4371	1	1	1
48	2192	1	1	1
48	2639	1	1	1
48	3764	1	1	1
50	901	1	1	1
50	1522	1	1	1
50	1962	1	1	1
50	2072	1	1	1
50	5050	1	1	1
51	1938	1	1	1
51	2215	1	1	1
51	4565	1	1	1
53	2892	1	1	1
57	3271	1	1	1
59	1179	1	1	1
59	2639	1	1	1
59	3284	1	1	1
61	155	1	1	1
63	716	1	1	1
63	2830	1	1	1
63	3205	1	1	1
63	3737	1	1	1
64	4953	1	1	1
68	1481	1	1	1
68	4997	1	1	1
75	90	1	1	1
75	314	1	1	1
75	1397	1	1	1
75	2174	1	1	1
75	3136	1	1	1
75	3341	1	1	1
75	3678	1	1	1
75	4393	1	1	1
76	775	1	1	1
76	907	1	1	1
76	1683	1	1	1
76	1911	1	1	1
76	3675	1	1	1
76	5044	1	1	1
82	1766	1	1	1
83	2277	1	1	1
84	472	1	1	1
84	3025	1	1	1
84	3628	1	1	1
84	4243	1	1	1
86	58	1	1	1
86	3819	1	1	1
88	2277	1	1	1
89	1363	1	1	1
90	4952	1	1	1
92	4773	1	1	1
98	2150	1	1	1
100	672	1	1	1
101	3741	1	1	1
101	3764	1	1	1
101	4388	1	1	1
102	2104	1	1	1
105	1274	1	1	1
105	2183	1	1	1
105	3026	1	1	1
105	4123	1	1	1
106	737	1	1	1
106	2180	1	1	1
106	2431	1	1	1
106	2732	1	1	1
106	2824	1	1	1
106	3102	1	1	1
106	3355	1	1	1
106	3895	1	1	1
106	4027	1	1	1
106	4386	1	1	1
106	4434	1	1	1
106	4597	1	1	1
107	279	1	1	1
107	1504	1	1	1
107	4024	1	1	1
107	4230	1	1	1
107	4918	1	1	1
109	2149	1	1	1
115	2326	1	1	1
116	208	1	1	1
116	566	1	1	1
116	4788	1	1	1
116	4838	1	1	1
118	3097	1	1	1
118	4458	1	1	1
118	4578	1	1	1
118	5115	1	1	1
124	384	1	1	1
124	4767	1	1	1
128	2454	1	1	1
128	3182	1	1	1
128	3205	1	1	1
128	3288	1	1	1
128	4030	1	1	1
131	826	1	1	1
131	1523	1	1	1
131	1735	1	1	1
131	2664	1	1	1
131	2850	1	1	1
131	3112	1	1	1
131	4258	1	1	1
131	4296	1	1	1
133	3233	1	1	1
133	3535	1	1	1
135	1494	1	1	1
136	4336	1	1	1
137	3911	1	1	1
139	2828	1	1	1
139	4403	1	1	1
141	3219	1	1	1
145	212	1	1	1
145	3717	1	1	1
149	1014	1	1	1
149	2945	1	1	1
149	3628	1	1	1
149	4043	1	1	1
149	4362	1	1	1
151	662	1	1	1
151	1331	1	1	1
151	5006	1	1	1
156	3785	1	1	1
157	1375	1	1	1
157	1504	1	1	1
157	2007	1	1	1
161	534	1	1	1
161	543	1	1	1
161	967	1	1	1
161	1249	1	1	1
161	1937	1	1	1
161	2441	1	1	1
161	2454	1	1	1
161	2906	1	1	1
161	3182	1	1	1
161	3248	1	1	1
161	3698	1	1	1
161	3902	1	1	1
161	4017	1	1	1
161	4179	1	1	1
164	771	1	1	1
164	2511	1	1	1
164	3049	1	1	1
164	3251	1	1	1
164	3628	1	1	1
164	4362	1	1	1
164	4903	1	1	1
165	562	1	1	1
165	866	1	1	1
165	1576	1	1	1
165	2028	1	1	1
165	2767	1	1	1
165	4597	1	1	1
167	2454	1	1	1
169	851	1	1	1
170	716	1	1	1
170	3205	1	1	1
170	3266	1	1	1
170	3940	1	1	1
172	155	1	1	1
173	1038	1	1	1
174	2448	1	1	1
174	3667	1	1	1
174	4151	1	1	1
174	4350	1	1	1
184	638	1	1	1
184	2189	1	1	1
