1	200	1	1	1
2	1013	1	1	1
2	2216	1	1	1
3	2224	1	1	1
6	4853	1	1	1
7	874	1	1	1
7	3207	1	1	1
7	5141	1	1	1
8	4250	1	1	1
10	3657	1	1	1
11	5304	1	1	1
12	5352	1	1	1
13	1541	1	1	1
13	1721	1	1	1
13	2397	1	1	1
13	4202	1	1	1
13	4676	1	1	1
14	2936	1	1	1
15	2315	1	1	1
17	3962	1	1	1
18	55	1	1	1
18	1402	1	1	1
18	3247	1	1	1
18	3563	1	1	1
18	5297	1	1	1
19	3719	1	1	1
20	234	1	1	1
20	2240	1	1	1
20	2354	1	1	1
20	2607	1	1	1
21	5531	1	1	1
22	418	1	1	1
24	4275	1	1	1
25	1799	1	1	1
25	3882	1	1	1
25	4562	1	1	1
25	4775	1	1	1
26	1692	1	1	1
28	1057	1	1	1
30	565	1	1	1
30	566	1	1	1
30	3053	1	1	1
30	4871	1	1	1
30	5170	1	1	1
34	4989	1	1	1
34	5113	1	1	1
35	1186	1	1	1
35	2787	1	1	1
36	611	1	1	1
36	5202	1	1	1
38	2531	1	1	1
38	4352	1	1	1
39	4270	1	1	1
40	900	1	1	1
40	999	1	1	1
40	1240	1	1	1
40	1280	1	1	1
40	3082	1	1	1
40	3436	1	1	1
40	4637	1	1	1
41	4308	1	1	1
42	36	1	1	1
42	900	1	1	1
42	2551	1	1	1
42	4437	1	1	1
42	4637	1	1	1
43	324	1	1	1
45	3507	1	1	1
46	1973	1	1	1
47	3151	1	1	1
47	4485	1	1	1
48	2510	1	1	1
49	3135	1	1	1
50	1930	1	1	1
52	360	1	1	1
52	2223	1	1	1
57	378	1	1	1
57	465	1	1	1
57	1259	1	1	1
57	2694	1	1	1
57	4017	1	1	1
57	4376	1	1	1
60	3055	1	1	1
61	103	1	1	1
61	1201	1	1	1
61	1702	1	1	1
61	4359	1	1	1
61	4856	1	1	1
62	3376	1	1	1
62	3855	1	1	1
62	5325	1	1	1
65	3928	1	1	1
66	611	1	1	1
66	1098	1	1	1
66	3071	1	1	1
66	3210	1	1	1
66	3370	1	1	1
66	4591	1	1	1
70	3717	1	1	1
71	5376	1	1	1
73	10	1	1	1
75	756	1	1	1
75	1839	1	1	1
76	1332	1	1	1
77	2378	1	1	1
79	5467	1	1	1
81	2917	1	1	1
82	4428	1	1	1
83	2575	1	1	1
85	4794	1	1	1
85	4900	1	1	1
86	5074	1	1	1
87	4042	1	1	1
88	2757	1	1	1
88	4380	1	1	1
89	1853	1	1	1
91	1418	1	1	1
91	3679	1	1	1
92	3059	1	1	1
93	2023	1	1	1
94	781	1	1	1
95	2938	1	1	1
96	4475	1	1	1
97	1626	1	1	1
97	2021	1	1	1
97	2124	1	1	1
97	2559	1	1	1
97	4382	1	1	1
99	40	1	1	1
99	4382	1	1	1
99	5495	1	1	1
102	1645	1	1	1
102	3354	1	1	1
102	4714	1	1	1
104	2192	1	1	1
108	3655	1	1	1
108	4909	1	1	1
110	2106	1	1	1
111	2605	1	1	1
114	747	1	1	1
114	1311	1	1	1
114	2820	1	1	1
114	3653	1	1	1
114	4123	1	1	1
114	4274	1	1	1
114	4516	1	1	1
114	5390	1	1	1
115	4593	1	1	1
116	2022	1	1	1
116	4522	1	1	1
118	4461	1	1	1
118	4794	1	1	1
119	513	1	1	1
119	1381	1	1	1
119	2315	1	1	1
119	3087	1	1	1
119	3568	1	1	1
121	2617	1	1	1
122	3806	1	1	1
123	3663	1	1	1
129	2254	1	1	1
130	1509	1	1	1
130	4382	1	1	1
131	3088	1	1	1
135	536	1	1	1
136	3764	1	1	1
136	5080	1	1	1
139	40	1	1	1
139	4558	1	1	1
139	5416	1	1	1
140	3930	1	1	1
142	1741	1	1	1
142	3188	1	1	1
142	3469	1	1	1
142	5429	1	1	1
143	459	1	1	1
143	4994	1	1	1
145	1271	1	1	1
146	4249	1	1	1
147	3261	1	1	1
149	2372	1	1	1
151	3320	1	1	1
152	922	1	1	1
152	2816	1	1	1
153	181	1	1	1
153	1392	1	1	1
153	2481	1	1	1
153	4637	1	1	1
153	5202	1	1	1
154	1538	1	1	1
154	1907	1	1	1
154	2251	1	1	1
154	4382	1	1	1
154	4522	1	1	1
155	4712	1	1	1
157	4846	1	1	1
163	1816	1	1	1
164	4847	1	1	1
166	1167	1	1	1
167	1173	1	1	1
169	4475	1	1	1
170	4697	1	1	1
171	29	1	1	1
171	1223	1	1	1
171	1965	1	1	1
171	3369	1	1	1
171	5016	1	1	1
172	5149	1	1	1
174	3060	1	1	1
174	3188	1	1	1
174	4736	1	1	1
174	5319	1	1	1
175	35	1	1	1
175	2496	1	1	1
176	688	1	1	1
176	4793	1	1	1
179	3874	1	1	1
180	808	1	1	1
180	1763	1	1	1
180	2104	1	1	1
180	3207	1	1	1
180	5141	1	1	1
181	530	1	1	1
181	1098	1	1	1
181	1392	1	1	1
181	4165	1	1	1
181	5202	1	1	1
182	1370	1	1	1
184	1538	1	1	1
184	1907	1	1	1
184	2251	1	1	1
184	2443	1	1	1
184	3592	1	1	1
184	4845	1	1	1
184	5388	1	1	1
185	509	1	1	1
187	545	1	1	1
189	1120	1	1	1
192	491	1	1	1
192	714	1	1	1
192	931	1	1	1
192	2102	1	1	1
192	3109	1	1	1
192	3182	1	1	1
192	3798	1	1	1
192	4032	1	1	1
192	4207	1	1	1
192	4474	1	1	1
192	4752	1	1	1
196	2097	1	1	1
196	2455	1	1	1
196	2820	1	1	1
196	3954	1	1	1
196	4093	1	1	1
196	4123	1	1	1
197	117	1	1	1
199	4554	1	1	1
199	5420	1	1	1
203	517	1	1	1
203	4759	1	1	1
204	3369	1	1	1
206	5149	1	1	1
207	1223	1	1	1
207	1306	1	1	1
207	3116	1	1	1
207	4255	1	1	1
207	5136	1	1	1
207	5531	1	1	1
208	5128	1	1	1
210	347	1	1	1
210	1223	1	1	1
210	3116	1	1	1
210	3369	1	1	1
211	984	1	1	1
211	4581	1	1	1
211	5067	1	1	1
211	5491	1	1	1
212	3587	1	1	1
213	10	1	1	1
214	2936	1	1	1
216	232	1	1	1
216	5543	1	1	1
217	1376	1	1	1
218	4522	1	1	1
219	5501	1	1	1
223	75	1	1	1
223	1339	1	1	1
226	4262	1	1	1
228	276	1	1	1
228	765	1	1	1
228	4741	1	1	1
228	5434	1	1	1
229	470	1	1	1
229	2366	1	1	1
229	2864	1	1	1
229	3108	1	1	1
229	3656	1	1	1
229	5366	1	1	1
230	641	1	1	1
234	410	1	1	1
234	2240	1	1	1
234	3974	1	1	1
234	5491	1	1	1
235	767	1	1	1
239	3388	1	1	1
241	1477	1	1	1
243	2646	1	1	1
244	1557	1	1	1
244	4129	1	1	1
245	4699	1	1	1
248	560	1	1	1
249	4117	1	1	1
250	4066	1	1	1
251	2814	1	1	1
252	4419	1	1	1
253	1921	1	1	1
253	2273	1	1	1
254	378	1	1	1
254	595	1	1	1
254	853	1	1	1
254	1096	1	1	1
254	1287	1	1	1
254	1338	1	1	1
254	2580	1	1	1
254	2673	1	1	1
254	2966	1	1	1
254	2969	1	1	1
254	3268	1	1	1
254	3361	1	1	1
254	3641	1	1	1
254	3685	1	1	1
255	645	1	1	1
256	755	1	1	1
256	1106	1	1	1
256	1508	1	1	1
256	1888	1	1	1
256	2623	1	1	1
256	3147	1	1	1
258	3482	1	1	1
259	3095	1	1	1
259	3817	1	1	1
261	3015	1	1	1
262	645	1	1	1
263	365	1	1	1
264	800	1	1	1
264	1323	1	1	1
264	3855	1	1	1
264	4223	1	1	1
264	4382	1	1	1
264	4605	1	1	1
264	4853	1	1	1
264	4892	1	1	1
264	4989	1	1	1
264	5388	1	1	1
264	5540	1	1	1
266	5326	1	1	1
270	250	1	1	1
271	2223	1	1	1
271	3553	1	1	1
271	4937	1	1	1
273	1106	1	1	1
273	1610	1	1	1
273	2946	1	1	1
273	3124	1	1	1
273	3147	1	1	1
273	4583	1	1	1
273	4655	1	1	1
273	5019	1	1	1
274	456	1	1	1
276	2904	1	1	1
276	4732	1	1	1
278	1599	1	1	1
278	3151	1	1	1
280	2499	1	1	1
280	2786	1	1	1
280	2830	1	1	1
280	3493	1	1	1
285	5183	1	1	1
287	4819	1	1	1
290	2657	1	1	1
292	291	1	1	1
292	2622	1	1	1
294	415	1	1	1
294	695	1	1	1
294	2741	1	1	1
294	3716	1	1	1
294	4150	1	1	1
294	4666	1	1	1
295	5070	1	1	1
296	4382	1	1	1
296	4702	1	1	1
297	2404	1	1	1
298	866	1	1	1
298	919	1	1	1
298	3319	1	1	1
298	3696	1	1	1
300	3849	1	1	1
300	4903	1	1	1
302	2008	1	1	1
303	2326	1	1	1
307	611	1	1	1
307	2334	1	1	1
307	4637	1	1	1
307	4984	1	1	1
308	346	1	1	1
308	1223	1	1	1
308	1823	1	1	1
308	2066	1	1	1
308	3116	1	1	1
308	4791	1	1	1
308	4853	1	1	1
309	1057	1	1	1
309	5494	1	1	1
311	3995	1	1	1
313	2823	1	1	1
313	5142	1	1	1
314	3975	1	1	1
314	4642	1	1	1
315	4048	1	1	1
317	250	1	1	1
318	15	1	1	1
